,12-Aug-2026
The Nifty witnessed an intraday movement of about 207.35 points.The closing index was 0.15 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 130811.40
, Traded Quantity (in Lakhs), 50927.55
, Number of Trades, 38377483
, Total Market Capitalisation (Rs. Crores), 49206738.78

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,865IIFL28,NS,       997.09,                  1660463.80,1661
,865IIFL31,Y6,       992.00,                   576351.04,581
,865IRFC29,NA,      1105.00,                  2628115.15,2383
,865SCL26,N8,       995.04,                   104416.25,105
,865TCAPS27,N8,      1015.07,                   455364.47,449
,866NTPC33,N3,      1251.00,                   188901.00,151
,867PFCL33,N7,      1283.91,                   399972.83,313
,871REC28,N9,      1122.80,                  2371393.65,2113
,875AEL29,NK,      1045.00,                    47025.00,45
,875IIFL26,NM,      1068.00,                   106800.00,100
,875NHAI29,N6,      1115.00,                  1103842.68,988
,875SCL23A,YI,      1010.00,                   101000.00,100
,87HMDA34,N0,    104551.59,                 10455159.00,100
,880IREDA34,N6,      1280.00,                    62720.00,49
,888ECL28,N1,       986.81,                   129305.10,131
,888IRFC29,NE,      1121.90,                  1418559.30,1261
,888REC29,NF,      1140.01,                   182401.10,160
,890AEL31,NN,      1052.00,                   888940.00,845
,890SFIL23A,NZ,       420.00,                      420.00,1
,891NTPC33,N6,      1280.00,                    25600.00,20
,892NHPC33,N6,      1260.00,                   126000.00,100
,892PFCL33,N8,      1315.40,                    20485.90,16
,893NHB29,N6,      5566.00,                  1369236.00,246
,897GS2030,GS,       111.00,                    22200.00,200
,897MOFSL29,N4,      1018.00,                   181183.00,178
,898LTF29,N7,      1092.00,                    51510.20,47
,901HUDCO34,NE,      1285.00,                    51400.00,40
,901NHB34,N6,      6399.00,                  1310586.00,206
,903SFL28,YI,      1025.00,                   340300.00,332
,905LTF27,NF,      1040.00,                   520767.50,501
,910TCAP28,NA,      1111.00,                    55507.00,50
,915AEL28,NC,      1018.54,                   730511.10,717
,915SCL27,Z7,      1069.80,                   212500.00,200
,915SCL27A,ZL,      1043.20,                     5216.00,5
